OrderID,Date,WarehouseID,ProductID,Quantity
O02940,7/28/2025,W07,P017,8
O02941,2/4/2025,W06,P030,6
O02942,12/16/2025,W06,P022,2
O02943,7/15/2025,W01,P008,13
O02944,7/27/2025,W06,P026,14
O02945,8/22/2025,W10,P010,16
O02946,6/6/2025,W05,P022,12
O02947,9/28/2025,W01,P043,7
O02948,4/20/2025,W08,P056,14
O02949,5/30/2025,W01,P029,16
O02950,5/25/2025,W06,P005,10
O02951,10/28/2025,W03,P062,11
O02952,2/16/2025,W06,P035,12
O02953,4/3/2025,W02,P056,7
O02954,7/20/2025,W09,P080,3
O02955,2/18/2025,W08,P021,3
O02956,6/19/2025,W08,P082,12
O02957,11/22/2025,W06,P076,5
O02958,5/23/2025,W03,P007,13
O02959,8/5/2025,W04,P077,6
O02960,8/17/2025,W04,P086,15
O02961,11/19/2025,W10,P068,20
O02962,9/18/2025,W01,P084,1
O02963,1/22/2025,W01,P045,14
O02964,8/9/2025,W08,P068,6
O02965,3/26/2025,W04,P022,5
O02966,12/11/2025,W04,P038,1
O02967,3/11/2025,W09,P039,9
O02968,9/10/2025,W09,P076,9
O02969,12/8/2025,W07,P087,18
O02970,4/8/2025,W07,P091,10
O02971,12/20/2025,W04,P053,15
O02972,2/1/2025,W05,P073,13
O02973,9/10/2025,W10,P029,9
O02974,11/27/2025,W06,P093,11
O02975,10/23/2025,W02,P027,1
O02976,2/6/2025,W01,P018,20
O02977,5/24/2025,W01,P085,16
O02978,3/20/2025,W05,P016,1
O02979,4/19/2025,W01,P097,2
O02980,8/22/2025,W07,P064,12
O02981,10/6/2025,W09,P036,13
O02982,6/25/2025,W07,P039,3
O02983,11/19/2025,W06,P027,14
O02984,6/8/2025,W08,P071,8
O02985,10/30/2025,W06,P007,19
O02986,1/13/2025,W02,P041,5
O02987,5/1/2025,W05,P020,16
O02988,1/15/2025,W02,P037,10
O02989,12/5/2025,W02,P033,1
O02990,7/4/2025,W05,P003,2
O02991,11/23/2025,W02,P065,15
O02992,7/22/2025,W08,P049,17
O02993,8/12/2025,W06,P036,8
O02994,2/10/2025,W07,P097,7
O02995,9/16/2025,W01,P085,7
O02996,12/4/2025,W08,P068,14
O02997,12/26/2025,W07,P072,7
O02998,10/10/2025,W08,P033,18
O02999,4/19/2025,W10,P012,17
O03000,12/18/2025,W08,P077,7
O03001,10/3/2025,W01,P078,3
O03002,9/2/2025,W07,P039,3
O03003,1/29/2025,W09,P100,16
O03004,11/19/2025,W05,P037,13
O03005,5/6/2025,W08,P013,4
O03006,9/20/2025,W10,P079,1
O03007,4/26/2025,W09,P028,10
O03008,1/6/2025,W06,P095,1
O03009,9/20/2025,W07,P076,13
O03010,10/7/2025,W02,P060,18
O03011,12/6/2025,W05,P083,9
O03012,11/1/2025,W06,P063,16
O03013,9/16/2025,W01,P058,7
O03014,5/16/2025,W10,P097,2
O03015,3/9/2025,W07,P089,7
O03016,4/19/2025,W07,P046,20
O03017,3/17/2025,W06,P018,10
O03018,12/13/2025,W04,P091,7
O03019,12/17/2025,W05,P072,7
O03020,1/28/2025,W10,P086,1
O03021,10/20/2025,W08,P078,6
O03022,6/26/2025,W10,P079,8
O03023,5/8/2025,W03,P026,8
O03024,8/1/2025,W09,P074,2
O03025,5/2/2025,W05,P042,12
O03026,3/6/2025,W09,P038,6
O03027,8/21/2025,W08,P090,1
O03028,9/1/2025,W04,P054,1
O03029,3/12/2025,W09,P061,14
O03030,12/3/2025,W03,P065,18
O03031,3/11/2025,W01,P059,20
O03032,1/5/2025,W01,P093,7
O03033,12/28/2025,W04,P041,7
O03034,6/11/2025,W09,P010,17
O03035,5/7/2025,W06,P019,9
O03036,3/2/2025,W08,P061,17
O03037,10/23/2025,W09,P058,2
O03038,2/28/2025,W06,P029,15
O03039,4/10/2025,W06,P015,1
O03040,12/29/2025,W09,P099,7
O03041,10/18/2025,W06,P018,1
O03042,9/22/2025,W06,P032,6
O03043,11/21/2025,W09,P001,9
O03044,11/21/2025,W01,P094,1
O03045,2/25/2025,W08,P014,19
O03046,6/17/2025,W05,P027,8
O03047,7/6/2025,W07,P082,4
O03048,4/4/2025,W01,P053,20
O03049,3/7/2025,W07,P045,18
O03050,11/28/2025,W01,P048,19
O03051,6/25/2025,W10,P047,20
O03052,6/7/2025,W01,P096,9
O03053,6/9/2025,W01,P056,18
O03054,10/13/2025,W03,P023,16
O03055,4/30/2025,W01,P050,9
O03056,8/24/2025,W09,P008,18
O03057,10/20/2025,W08,P094,16
O03058,9/13/2025,W01,P048,7
O03059,10/1/2025,W09,P003,15
O03060,5/31/2025,W03,P057,13
O03061,11/2/2025,W09,P033,15
O03062,1/29/2025,W02,P052,5
O03063,1/24/2025,W10,P031,20
O03064,12/15/2025,W08,P030,16
O03065,8/14/2025,W09,P059,19
O03066,7/11/2025,W04,P072,15
O03067,6/25/2025,W09,P011,7
O03068,8/13/2025,W01,P012,11
O03069,6/6/2025,W01,P086,20
O03070,7/15/2025,W04,P089,5
O03071,11/22/2025,W01,P066,5
O03072,4/13/2025,W06,P031,9
O03073,8/24/2025,W02,P052,9
O03074,6/11/2025,W03,P046,11
O03075,1/10/2025,W06,P100,6
O03076,6/10/2025,W05,P057,15
O03077,6/14/2025,W08,P036,14
O03078,12/2/2025,W10,P017,7
O03079,11/15/2025,W07,P083,3
O03080,9/17/2025,W05,P056,19
O03081,9/16/2025,W03,P034,2
O03082,10/6/2025,W07,P020,8
O03083,5/9/2025,W03,P016,4
O03084,3/18/2025,W09,P027,7
O03085,11/23/2025,W06,P065,10
O03086,5/7/2025,W04,P066,10
O03087,10/22/2025,W01,P049,19
O03088,7/18/2025,W07,P089,1
O03089,5/17/2025,W07,P054,11
O03090,7/7/2025,W08,P086,8
O03091,4/27/2025,W09,P056,4
O03092,7/9/2025,W10,P007,9
O03093,6/8/2025,W01,P006,6
O03094,5/22/2025,W10,P054,18
O03095,10/25/2025,W06,P083,11
O03096,10/24/2025,W03,P008,19
O03097,1/28/2025,W05,P022,11
O03098,10/22/2025,W07,P023,1
O03099,4/16/2025,W06,P011,10
O03100,2/27/2025,W02,P020,11
O03101,7/10/2025,W03,P011,14
O03102,11/21/2025,W02,P097,6
O03103,3/19/2025,W06,P018,15
O03104,4/23/2025,W03,P067,17
O03105,2/15/2025,W01,P100,11
O03106,7/5/2025,W05,P070,11
O03107,4/10/2025,W02,P033,10
O03108,12/30/2025,W02,P005,2
O03109,6/28/2025,W02,P031,15
O03110,10/13/2025,W04,P025,7
O03111,12/27/2025,W07,P072,7
O03112,1/5/2025,W05,P029,11
O03113,10/28/2025,W03,P030,3
O03114,9/27/2025,W10,P009,12
O03115,8/30/2025,W01,P063,11
O03116,1/23/2025,W03,P086,6
O03117,12/5/2025,W05,P014,9
O03118,12/25/2025,W09,P088,19
O03119,11/16/2025,W07,P047,12
O03120,9/28/2025,W04,P016,17
O03121,11/22/2025,W09,P048,1
O03122,7/8/2025,W10,P073,8
O03123,8/26/2025,W08,P047,15
O03124,5/23/2025,W04,P022,20
O03125,11/30/2025,W01,P047,20
O03126,4/29/2025,W10,P004,19
O03127,2/22/2025,W10,P040,18
O03128,8/22/2025,W03,P028,3
O03129,5/19/2025,W06,P086,18
O03130,3/12/2025,W10,P092,4
O03131,6/27/2025,W01,P025,6
O03132,1/17/2025,W02,P015,15
O03133,2/5/2025,W06,P045,6
O03134,12/11/2025,W01,P068,6
O03135,9/14/2025,W02,P012,3
O03136,7/10/2025,W05,P056,20
O03137,12/14/2025,W09,P058,14
O03138,5/24/2025,W01,P069,1
O03139,2/21/2025,W03,P073,12
O03140,6/14/2025,W09,P090,15
O03141,6/6/2025,W06,P017,17
O03142,4/7/2025,W01,P045,4
O03143,2/5/2025,W04,P087,18
O03144,1/26/2025,W01,P071,7
O03145,2/21/2025,W08,P022,15
O03146,4/25/2025,W08,P011,14
O03147,6/28/2025,W08,P013,15
O03148,12/23/2025,W06,P014,5
O03149,7/11/2025,W04,P090,3
O03150,8/31/2025,W01,P073,11
O03151,7/28/2025,W10,P023,19
O03152,5/20/2025,W08,P019,18
O03153,3/25/2025,W10,P071,16
O03154,7/1/2025,W06,P062,4
O03155,7/26/2025,W06,P071,10
O03156,4/24/2025,W06,P034,14
O03157,8/1/2025,W07,P019,15
O03158,9/16/2025,W04,P081,18
O03159,11/18/2025,W06,P026,1
O03160,2/5/2025,W05,P078,2
O03161,9/7/2025,W08,P020,3
O03162,11/1/2025,W09,P066,20
O03163,6/25/2025,W07,P063,12
O03164,1/16/2025,W06,P038,4
O03165,9/6/2025,W01,P005,12
O03166,2/3/2025,W08,P019,9
O03167,5/25/2025,W08,P076,9
O03168,2/25/2025,W07,P019,9
O03169,8/23/2025,W09,P038,17
O03170,3/25/2025,W02,P014,4
O03171,5/17/2025,W08,P011,20
O03172,9/26/2025,W05,P068,1
O03173,11/21/2025,W01,P069,14
O03174,3/30/2025,W09,P086,2
O03175,6/20/2025,W01,P089,6
O03176,4/6/2025,W05,P088,16
O03177,11/23/2025,W01,P004,6
O03178,9/20/2025,W07,P020,13
O03179,12/7/2025,W06,P082,1
O03180,1/27/2025,W01,P046,4
O03181,9/22/2025,W09,P064,6
O03182,3/25/2025,W06,P058,6
O03183,4/17/2025,W08,P007,2
O03184,10/6/2025,W05,P072,2
O03185,12/4/2025,W02,P002,12
O03186,6/1/2025,W08,P099,7
O03187,5/6/2025,W08,P088,16
O03188,1/24/2025,W10,P004,4
O03189,7/11/2025,W05,P026,14
O03190,1/25/2025,W07,P077,8
O03191,1/12/2025,W07,P033,12
O03192,4/18/2025,W07,P088,2
O03193,11/26/2025,W03,P035,9
O03194,10/16/2025,W08,P027,5
O03195,10/2/2025,W06,P014,18
O03196,7/9/2025,W03,P042,12
O03197,3/23/2025,W04,P096,20
O03198,11/24/2025,W04,P035,13
O03199,12/20/2025,W08,P025,13
O03200,9/22/2025,W01,P033,20
O03201,12/15/2025,W03,P020,11
O03202,10/18/2025,W05,P033,14
O03203,12/16/2025,W08,P097,11
O03204,10/21/2025,W09,P053,18
O03205,4/25/2025,W06,P050,15
O03206,12/5/2025,W02,P091,15
O03207,2/1/2025,W03,P092,15
O03208,11/27/2025,W02,P088,7
O03209,12/9/2025,W09,P054,15
O03210,11/19/2025,W07,P029,20
O03211,4/7/2025,W03,P049,7
O03212,2/4/2025,W05,P039,1
O03213,1/23/2025,W01,P028,16
O03214,8/13/2025,W02,P076,10
O03215,7/2/2025,W06,P088,9
O03216,11/30/2025,W10,P062,16
O03217,7/15/2025,W10,P032,5
O03218,5/28/2025,W07,P086,18
O03219,11/10/2025,W06,P075,18
O03220,12/15/2025,W10,P079,6
O03221,2/19/2025,W02,P078,4
O03222,3/27/2025,W04,P007,9
O03223,4/11/2025,W05,P059,20
O03224,7/6/2025,W02,P043,15
O03225,7/9/2025,W09,P023,16
O03226,7/5/2025,W09,P035,20
O03227,9/18/2025,W02,P076,3
O03228,7/19/2025,W02,P077,8
O03229,9/13/2025,W01,P014,9
O03230,9/15/2025,W07,P052,7
O03231,11/21/2025,W08,P012,1
O03232,1/9/2025,W08,P049,12
O03233,10/12/2025,W02,P032,5
O03234,12/28/2025,W02,P054,2
O03235,12/1/2025,W02,P058,3
O03236,8/27/2025,W01,P093,12
O03237,8/18/2025,W06,P060,4
O03238,9/16/2025,W07,P060,6
O03239,10/12/2025,W03,P026,13
O03240,2/10/2025,W04,P058,10
O03241,1/18/2025,W05,P013,15
O03242,5/26/2025,W03,P095,3
O03243,11/7/2025,W09,P100,20
O03244,8/28/2025,W04,P050,18
O03245,11/30/2025,W06,P002,14
O03246,4/25/2025,W05,P042,20
O03247,10/13/2025,W06,P099,19
O03248,12/6/2025,W05,P033,2
O03249,2/21/2025,W06,P010,12
O03250,6/25/2025,W06,P060,5
O03251,12/27/2025,W05,P027,1
O03252,4/27/2025,W02,P047,16
O03253,4/4/2025,W02,P020,8
O03254,1/14/2025,W04,P020,1
O03255,10/25/2025,W03,P044,19
O03256,12/28/2025,W10,P058,14
O03257,4/23/2025,W10,P091,14
O03258,2/14/2025,W10,P096,17
O03259,11/15/2025,W01,P008,18
O03260,7/24/2025,W02,P075,3
O03261,4/10/2025,W02,P096,3
O03262,10/9/2025,W06,P089,1
O03263,12/17/2025,W05,P091,20
O03264,3/14/2025,W01,P098,9
O03265,11/15/2025,W08,P060,8
O03266,2/26/2025,W02,P052,18
O03267,6/26/2025,W08,P073,6
O03268,8/12/2025,W07,P082,6
O03269,12/15/2025,W07,P085,6
O03270,9/7/2025,W10,P048,5
O03271,8/20/2025,W02,P077,15
O03272,11/17/2025,W02,P012,7
O03273,2/4/2025,W09,P086,4
O03274,3/27/2025,W02,P084,16
O03275,7/17/2025,W03,P058,20
O03276,11/29/2025,W07,P004,16
O03277,7/14/2025,W03,P062,19
O03278,8/30/2025,W04,P031,17
O03279,12/14/2025,W03,P092,9
O03280,4/13/2025,W03,P095,8
O03281,10/30/2025,W06,P061,6
O03282,9/18/2025,W10,P027,18
O03283,12/22/2025,W03,P007,14
O03284,9/30/2025,W08,P055,14
O03285,8/23/2025,W06,P007,13
O03286,9/14/2025,W10,P068,13
O03287,2/22/2025,W03,P092,2
O03288,1/7/2025,W03,P090,14
O03289,11/30/2025,W04,P034,9
O03290,4/29/2025,W06,P086,1
O03291,7/12/2025,W08,P034,17
O03292,1/19/2025,W04,P023,7
O03293,3/30/2025,W06,P076,16
O03294,8/26/2025,W03,P098,16
O03295,5/9/2025,W02,P073,16
O03296,10/28/2025,W04,P042,15
O03297,8/28/2025,W08,P089,12
O03298,4/9/2025,W05,P098,11
O03299,9/25/2025,W06,P045,20
O03300,10/8/2025,W09,P086,14
O03301,5/18/2025,W10,P090,14
O03302,10/25/2025,W03,P093,12
O03303,8/29/2025,W10,P091,3
O03304,3/21/2025,W03,P049,8
O03305,5/26/2025,W04,P079,19
O03306,7/31/2025,W03,P037,1
O03307,6/8/2025,W09,P065,11
O03308,8/22/2025,W10,P086,20
O03309,9/15/2025,W04,P053,8
O03310,3/6/2025,W01,P033,7
O03311,1/22/2025,W04,P060,17
O03312,3/20/2025,W06,P096,17
O03313,6/8/2025,W10,P073,20
O03314,2/8/2025,W07,P005,4
O03315,6/9/2025,W01,P022,2
O03316,11/3/2025,W09,P087,13
O03317,9/28/2025,W07,P017,16
O03318,6/21/2025,W07,P015,7
O03319,4/21/2025,W03,P001,19
O03320,9/12/2025,W04,P080,9
O03321,10/17/2025,W02,P081,3
O03322,11/25/2025,W05,P010,2
O03323,10/12/2025,W05,P024,10
O03324,6/28/2025,W07,P007,12
O03325,11/9/2025,W03,P086,10
O03326,5/13/2025,W04,P047,10
O03327,3/28/2025,W05,P081,20
O03328,4/16/2025,W05,P024,10
O03329,5/11/2025,W09,P061,19
O03330,6/14/2025,W10,P009,11
O03331,11/30/2025,W01,P035,8
O03332,7/24/2025,W06,P013,16
O03333,7/13/2025,W02,P056,17
O03334,7/12/2025,W03,P075,17
O03335,12/14/2025,W04,P067,9
O03336,1/11/2025,W04,P020,17
O03337,5/30/2025,W07,P077,13
O03338,3/12/2025,W03,P053,13
O03339,2/26/2025,W05,P070,18
O03340,9/13/2025,W10,P055,13
O03341,4/16/2025,W07,P059,19
O03342,10/11/2025,W10,P059,5
O03343,7/11/2025,W09,P039,16
O03344,6/3/2025,W03,P088,14
O03345,2/25/2025,W10,P023,20
O03346,1/25/2025,W03,P040,12
O03347,5/19/2025,W07,P093,19
O03348,10/2/2025,W01,P002,12
O03349,8/27/2025,W08,P059,17
O03350,5/8/2025,W02,P049,5
O03351,5/15/2025,W04,P021,12
O03352,9/14/2025,W06,P006,18
O03353,2/24/2025,W04,P029,4
O03354,1/28/2025,W05,P083,10
O03355,5/3/2025,W02,P063,12
O03356,11/1/2025,W09,P068,20
O03357,10/31/2025,W09,P016,4
O03358,9/27/2025,W04,P075,14
O03359,7/17/2025,W04,P066,6
O03360,4/26/2025,W07,P048,13
O03361,12/31/2025,W01,P048,17
O03362,3/18/2025,W03,P016,3
O03363,12/24/2025,W10,P070,1
O03364,1/18/2025,W09,P050,13
O03365,4/17/2025,W09,P076,14
O03366,12/22/2025,W04,P098,11
O03367,3/23/2025,W09,P017,17
O03368,5/2/2025,W06,P018,2
O03369,11/28/2025,W05,P067,1
O03370,10/4/2025,W02,P044,11
O03371,4/25/2025,W08,P082,17
O03372,4/15/2025,W07,P069,18
O03373,6/7/2025,W08,P099,8
O03374,5/29/2025,W10,P073,7
O03375,7/27/2025,W03,P019,17
O03376,12/3/2025,W03,P043,17
O03377,5/2/2025,W08,P038,5
O03378,4/13/2025,W07,P036,4
O03379,6/5/2025,W04,P008,4
O03380,8/18/2025,W03,P096,20
O03381,11/15/2025,W09,P040,11
O03382,1/23/2025,W07,P041,4
O03383,7/23/2025,W05,P023,12
O03384,5/16/2025,W03,P001,1
O03385,1/8/2025,W04,P094,14
O03386,3/9/2025,W06,P079,11
O03387,6/10/2025,W07,P060,10
O03388,6/14/2025,W03,P083,8
O03389,1/12/2025,W07,P076,2
O03390,12/5/2025,W03,P063,20
O03391,10/7/2025,W04,P017,12
O03392,2/27/2025,W04,P031,2
O03393,8/2/2025,W01,P070,15
O03394,7/4/2025,W09,P060,10
O03395,4/3/2025,W09,P076,11
O03396,12/16/2025,W06,P082,8
O03397,10/3/2025,W06,P074,12
O03398,6/25/2025,W06,P094,9
O03399,9/25/2025,W05,P024,9
O03400,2/1/2025,W06,P074,1
O03401,11/27/2025,W07,P058,16
O03402,4/16/2025,W01,P048,19
O03403,3/25/2025,W06,P092,9
O03404,1/31/2025,W03,P060,6
O03405,3/22/2025,W07,P058,6
O03406,12/13/2025,W03,P008,10
O03407,4/29/2025,W10,P027,13
O03408,7/6/2025,W02,P093,2
O03409,11/8/2025,W01,P090,7
O03410,7/17/2025,W10,P060,10
O03411,3/5/2025,W10,P089,14
O03412,5/28/2025,W02,P065,19
O03413,5/21/2025,W02,P042,18
O03414,10/1/2025,W06,P025,14
O03415,12/3/2025,W01,P084,7
O03416,10/13/2025,W07,P008,7
O03417,12/16/2025,W02,P034,12
O03418,5/9/2025,W05,P017,9
O03419,2/8/2025,W08,P036,10
O03420,3/20/2025,W08,P073,1
O03421,8/20/2025,W02,P010,6
O03422,12/27/2025,W08,P017,8
O03423,5/18/2025,W07,P041,9
O03424,9/17/2025,W06,P060,15
O03425,11/26/2025,W03,P071,4
O03426,10/7/2025,W09,P046,12
O03427,2/14/2025,W02,P085,1
O03428,2/3/2025,W07,P061,7
O03429,12/16/2025,W07,P022,4
O03430,1/27/2025,W08,P084,1
O03431,10/6/2025,W06,P027,19
O03432,11/24/2025,W02,P058,20
O03433,11/20/2025,W06,P062,8
O03434,5/22/2025,W02,P005,2
O03435,4/24/2025,W09,P098,2
O03436,2/9/2025,W02,P048,7
O03437,7/4/2025,W04,P073,10
O03438,3/22/2025,W04,P025,15
O03439,9/26/2025,W06,P100,15
O03440,10/19/2025,W09,P002,19
O03441,5/16/2025,W02,P045,16
O03442,3/29/2025,W08,P030,6
O03443,10/4/2025,W02,P022,16
O03444,5/8/2025,W10,P048,14
O03445,12/5/2025,W07,P052,13
O03446,3/24/2025,W02,P007,17
O03447,11/19/2025,W04,P045,14
O03448,7/15/2025,W02,P033,8
O03449,3/9/2025,W07,P062,12
O03450,2/17/2025,W02,P044,17
O03451,9/23/2025,W09,P052,2
O03452,7/28/2025,W01,P007,20
O03453,5/30/2025,W05,P037,9
O03454,3/22/2025,W08,P085,10
O03455,12/12/2025,W07,P012,7
O03456,5/2/2025,W03,P014,10
O03457,3/9/2025,W08,P014,19
O03458,8/2/2025,W10,P026,7
O03459,6/2/2025,W01,P072,3
O03460,11/21/2025,W05,P005,17
O03461,10/6/2025,W01,P016,17
O03462,8/22/2025,W10,P085,20
O03463,2/22/2025,W05,P100,4
O03464,4/9/2025,W03,P080,18
O03465,3/4/2025,W02,P054,3
O03466,4/27/2025,W04,P020,13
O03467,5/23/2025,W04,P099,5
O03468,10/9/2025,W04,P038,18
O03469,6/6/2025,W08,P071,8
O03470,10/13/2025,W07,P028,15
O03471,2/22/2025,W08,P091,15
O03472,7/5/2025,W09,P050,19
O03473,3/4/2025,W08,P042,10
O03474,1/4/2025,W08,P065,20
O03475,5/18/2025,W08,P051,14
O03476,2/14/2025,W01,P091,8
O03477,4/26/2025,W10,P062,15
O03478,4/23/2025,W01,P034,19
O03479,11/23/2025,W08,P094,19
O03480,6/29/2025,W05,P048,13
O03481,4/24/2025,W09,P091,9
O03482,3/30/2025,W10,P015,15
O03483,2/7/2025,W03,P075,15
O03484,2/14/2025,W10,P100,7
O03485,8/24/2025,W09,P047,10
O03486,9/19/2025,W08,P091,3
O03487,12/7/2025,W04,P061,6
O03488,9/10/2025,W01,P011,2
O03489,8/15/2025,W04,P098,11
O03490,1/2/2025,W05,P052,16
O03491,7/31/2025,W08,P026,9
O03492,5/8/2025,W08,P068,16
O03493,11/29/2025,W07,P091,13
O03494,7/13/2025,W06,P001,8
O03495,12/12/2025,W06,P032,6
O03496,5/13/2025,W03,P071,11
O03497,11/23/2025,W04,P041,11
O03498,11/6/2025,W01,P081,12
O03499,5/21/2025,W10,P053,15
O03500,7/28/2025,W04,P066,1
O03501,7/28/2025,W08,P039,18
O03502,1/19/2025,W04,P064,13
O03503,6/5/2025,W09,P006,11
O03504,7/19/2025,W08,P011,4
O03505,11/16/2025,W03,P054,2
O03506,1/29/2025,W09,P013,20
O03507,5/30/2025,W02,P062,17
O03508,9/30/2025,W02,P054,7
O03509,6/16/2025,W10,P081,15
O03510,12/10/2025,W06,P086,6
O03511,3/17/2025,W09,P033,14
O03512,12/8/2025,W01,P013,7
O03513,11/9/2025,W05,P016,5
O03514,12/3/2025,W08,P059,9
O03515,11/21/2025,W10,P001,20
O03516,6/6/2025,W06,P025,8
O03517,8/5/2025,W09,P085,14
O03518,5/27/2025,W02,P022,16
O03519,8/25/2025,W07,P027,11
O03520,4/2/2025,W06,P005,6
O03521,1/29/2025,W03,P014,13
O03522,2/10/2025,W06,P043,9
O03523,11/18/2025,W04,P034,3
O03524,5/20/2025,W03,P054,10
O03525,4/23/2025,W05,P032,17
O03526,11/2/2025,W02,P052,9
O03527,6/1/2025,W10,P040,11
O03528,3/16/2025,W01,P059,13
O03529,9/23/2025,W08,P063,8
O03530,11/1/2025,W10,P077,11
O03531,1/19/2025,W10,P084,18
O03532,11/7/2025,W04,P057,4
O03533,1/12/2025,W01,P027,4
O03534,6/16/2025,W10,P034,3
O03535,10/2/2025,W08,P090,5
O03536,3/21/2025,W07,P088,5
O03537,6/3/2025,W04,P092,1
O03538,7/3/2025,W04,P006,12
O03539,2/20/2025,W06,P047,3
O03540,11/24/2025,W02,P053,10
O03541,4/26/2025,W06,P010,14
O03542,10/19/2025,W07,P073,4
O03543,10/22/2025,W09,P033,1
O03544,3/28/2025,W01,P027,17
O03545,7/24/2025,W09,P069,7
O03546,12/2/2025,W03,P081,10
O03547,2/22/2025,W05,P005,19
O03548,1/7/2025,W07,P059,13
O03549,11/27/2025,W07,P064,15
O03550,1/23/2025,W07,P088,15
O03551,4/4/2025,W05,P073,3
O03552,5/25/2025,W02,P096,16
O03553,9/5/2025,W03,P022,7
O03554,10/30/2025,W10,P036,9
O03555,2/3/2025,W01,P099,15
O03556,3/17/2025,W04,P066,4
O03557,2/9/2025,W01,P092,20
O03558,7/30/2025,W09,P096,10
O03559,7/9/2025,W10,P019,3
O03560,9/3/2025,W08,P028,5
O03561,6/26/2025,W02,P077,2
O03562,9/23/2025,W10,P061,11
O03563,3/30/2025,W06,P047,15
O03564,1/7/2025,W01,P097,2
O03565,4/5/2025,W01,P008,15
O03566,12/20/2025,W05,P012,1
O03567,1/22/2025,W09,P062,19
O03568,10/27/2025,W05,P039,19
O03569,2/9/2025,W04,P075,17
O03570,8/5/2025,W07,P094,9
O03571,12/26/2025,W02,P050,19
O03572,5/25/2025,W05,P093,20
O03573,2/9/2025,W09,P032,10
O03574,4/5/2025,W04,P029,12
O03575,12/2/2025,W03,P050,18
O03576,4/15/2025,W05,P082,17
O03577,6/13/2025,W09,P063,6
O03578,9/22/2025,W06,P023,13
O03579,12/11/2025,W06,P017,16
O03580,10/5/2025,W06,P056,6
O03581,10/6/2025,W10,P017,15
O03582,2/2/2025,W05,P038,7
O03583,2/9/2025,W06,P057,11
O03584,8/6/2025,W08,P010,1
O03585,12/15/2025,W08,P021,6
O03586,8/12/2025,W08,P053,16
O03587,6/27/2025,W02,P046,6
O03588,7/22/2025,W07,P073,2
O03589,9/28/2025,W08,P062,12
O03590,12/10/2025,W10,P010,2
O03591,3/20/2025,W06,P022,10
O03592,12/31/2025,W10,P058,18
O03593,10/7/2025,W01,P089,13
O03594,10/1/2025,W03,P095,19
O03595,5/29/2025,W04,P096,20
O03596,10/23/2025,W03,P049,3
O03597,5/26/2025,W04,P062,9
O03598,7/6/2025,W02,P050,20
O03599,5/11/2025,W10,P070,11
O03600,12/3/2025,W02,P018,2
O03601,12/16/2025,W06,P023,7
O03602,9/12/2025,W08,P065,13
O03603,6/8/2025,W10,P017,10
O03604,12/7/2025,W04,P035,2
O03605,9/25/2025,W05,P008,5
O03606,5/3/2025,W04,P085,10
O03607,7/2/2025,W10,P023,15
O03608,5/29/2025,W10,P090,5
O03609,9/6/2025,W05,P043,8
O03610,6/13/2025,W03,P077,8
O03611,10/24/2025,W08,P064,19
O03612,7/11/2025,W02,P021,7
O03613,1/16/2025,W10,P017,2
O03614,3/18/2025,W02,P047,7
O03615,10/3/2025,W05,P066,20
O03616,4/10/2025,W10,P013,6
O03617,6/24/2025,W05,P001,16
O03618,7/21/2025,W10,P092,17
O03619,6/21/2025,W03,P082,18
O03620,5/9/2025,W03,P067,7
O03621,11/10/2025,W04,P023,3
O03622,10/5/2025,W10,P051,7
O03623,1/23/2025,W02,P072,16
O03624,12/11/2025,W10,P064,12
O03625,10/23/2025,W04,P015,17
O03626,10/9/2025,W07,P055,4
O03627,2/3/2025,W07,P069,14
O03628,4/9/2025,W01,P088,13
O03629,2/24/2025,W07,P072,16
O03630,12/10/2025,W10,P044,1
O03631,6/4/2025,W06,P080,2
O03632,5/30/2025,W01,P004,11
O03633,6/9/2025,W08,P030,13
O03634,2/17/2025,W02,P030,13
O03635,10/25/2025,W03,P074,11
O03636,11/9/2025,W05,P041,10
O03637,5/1/2025,W01,P039,6
O03638,8/6/2025,W02,P082,20
O03639,5/31/2025,W02,P036,18
O03640,9/2/2025,W10,P031,10
O03641,3/29/2025,W01,P018,1
O03642,9/29/2025,W05,P030,13
O03643,6/5/2025,W03,P050,7
O03644,7/25/2025,W05,P016,3
O03645,10/9/2025,W07,P036,18
O03646,12/24/2025,W10,P078,18
O03647,7/1/2025,W02,P075,15
O03648,1/10/2025,W01,P096,14
O03649,9/13/2025,W09,P008,15
O03650,4/14/2025,W03,P076,16
O03651,7/7/2025,W08,P079,10
O03652,9/17/2025,W04,P028,9
O03653,10/27/2025,W06,P026,18
O03654,11/8/2025,W08,P016,14
O03655,1/17/2025,W08,P099,1
O03656,4/10/2025,W03,P057,18
O03657,10/23/2025,W03,P061,4
O03658,8/6/2025,W01,P005,5
O03659,2/5/2025,W05,P079,7
O03660,3/27/2025,W04,P017,5
O03661,4/12/2025,W06,P087,17
O03662,4/10/2025,W07,P065,19
O03663,10/7/2025,W10,P052,5
O03664,1/15/2025,W01,P064,9
O03665,7/23/2025,W01,P072,3
O03666,10/26/2025,W04,P009,8
O03667,11/17/2025,W09,P073,17
O03668,10/14/2025,W03,P013,3
O03669,11/23/2025,W07,P068,15
O03670,6/10/2025,W09,P059,17
O03671,7/5/2025,W05,P076,11
O03672,5/26/2025,W10,P053,18
O03673,11/3/2025,W07,P083,12
O03674,1/5/2025,W02,P086,5
