Date,ProductID,WarehouseID,UnitsSold,Revenue
2/15/2025,P100,W01,11,47674
7/5/2025,P070,W05,11,56199
4/10/2025,P033,W02,10,56750
12/30/2025,P005,W02,2,10136
6/28/2025,P031,W02,15,15780
10/13/2025,P025,W04,7,37072
12/27/2025,P072,W07,7,48307
1/5/2025,P029,W05,11,21175
10/28/2025,P030,W03,3,2325
9/27/2025,P009,W10,12,57228
8/30/2025,P063,W01,11,56815
1/23/2025,P086,W03,6,37620
12/5/2025,P014,W05,9,22176
12/25/2025,P088,W09,19,90421
11/16/2025,P047,W07,12,50040
9/28/2025,P016,W04,17,42687
11/22/2025,P048,W09,1,4497
7/8/2025,P073,W10,8,21640
8/26/2025,P047,W08,15,3990
5/23/2025,P022,W04,20,92020
11/30/2025,P047,W01,20,97540
4/29/2025,P004,W10,19,76000
2/22/2025,P040,W10,18,9270
8/22/2025,P028,W03,3,17511
5/19/2025,P086,W06,18,5238
3/12/2025,P092,W10,4,21564
6/27/2025,P025,W01,6,3834
1/17/2025,P015,W02,15,54870
2/5/2025,P045,W06,6,9408
12/11/2025,P068,W01,6,35682
9/14/2025,P012,W02,3,14103
7/10/2025,P056,W05,20,38320
12/14/2025,P058,W09,14,27454
5/24/2025,P069,W01,1,6713
2/21/2025,P073,W03,12,74220
6/14/2025,P090,W09,15,95430
6/6/2025,P017,W06,17,96628
4/7/2025,P045,W01,4,23264
2/5/2025,P087,W04,18,74124
1/26/2025,P071,W01,7,23835
2/21/2025,P022,W08,15,95400
4/25/2025,P011,W08,14,66738
6/28/2025,P013,W08,15,96975
12/23/2025,P014,W06,5,28870
7/11/2025,P090,W04,3,2712
8/31/2025,P073,W01,11,19239
7/28/2025,P023,W10,19,13072
5/20/2025,P019,W08,18,30276
3/25/2025,P071,W10,16,51760
7/1/2025,P062,W06,4,20804
7/26/2025,P071,W06,10,7050
4/24/2025,P034,W06,14,24836
8/1/2025,P019,W07,15,9105
9/16/2025,P081,W04,18,22140
11/18/2025,P026,W06,1,5892
2/5/2025,P078,W05,2,1486
9/7/2025,P020,W08,3,2658
11/1/2025,P066,W09,20,79940
6/25/2025,P063,W07,12,62124
1/16/2025,P038,W06,4,7520
9/6/2025,P005,W01,12,26952
2/3/2025,P019,W08,9,4086
5/25/2025,P076,W08,9,4140
2/25/2025,P019,W07,9,18387
8/23/2025,P038,W09,17,86700
3/25/2025,P014,W02,4,19100
5/17/2025,P011,W08,20,82360
9/26/2025,P068,W05,1,6051
11/21/2025,P069,W01,14,61124
3/30/2025,P086,W09,2,6962
6/20/2025,P089,W01,6,7260
4/6/2025,P088,W05,16,44176
11/23/2025,P004,W01,6,22116
9/20/2025,P020,W07,13,58734
12/7/2025,P082,W06,1,4574
1/27/2025,P046,W01,4,23224
9/22/2025,P064,W09,6,20064
3/25/2025,P058,W06,6,35190
4/17/2025,P007,W08,2,4166
10/6/2025,P072,W05,2,4928
12/4/2025,P002,W02,12,14076
6/1/2025,P099,W08,7,33271
5/6/2025,P088,W08,16,43168
1/24/2025,P004,W10,4,26424
7/11/2025,P026,W05,14,37548
1/25/2025,P077,W07,8,55312
1/12/2025,P033,W07,12,68436
4/18/2025,P088,W07,2,3300
11/26/2025,P035,W03,9,2844
10/16/2025,P027,W08,5,26165
10/2/2025,P014,W06,18,93708
7/9/2025,P042,W03,12,8208
3/23/2025,P096,W04,20,125220
11/24/2025,P035,W04,13,6279
12/20/2025,P025,W08,13,70252
9/22/2025,P033,W01,20,77700
12/15/2025,P020,W03,11,37488
10/18/2025,P033,W05,14,33404
12/16/2025,P097,W08,11,66528
10/21/2025,P053,W09,18,63990
4/25/2025,P050,W06,15,88065
12/5/2025,P091,W02,15,57330
2/1/2025,P092,W03,15,82005
11/27/2025,P088,W02,7,23660
12/9/2025,P054,W09,15,34080
11/19/2025,P029,W07,20,26160
4/7/2025,P049,W03,7,10647
2/4/2025,P039,W05,1,1850
1/23/2025,P028,W01,16,20656
8/13/2025,P076,W02,10,40960
7/2/2025,P088,W06,9,29988
11/30/2025,P062,W10,16,49504
7/15/2025,P032,W10,5,12845
5/28/2025,P086,W07,18,117432
11/10/2025,P075,W06,18,12438
12/15/2025,P079,W10,6,10854
2/19/2025,P078,W02,4,18760
3/27/2025,P007,W04,9,7137
4/11/2025,P059,W05,20,125280
7/6/2025,P043,W02,15,19920
7/9/2025,P023,W09,16,69024
7/5/2025,P035,W09,20,28340
9/18/2025,P076,W02,3,18192
7/19/2025,P077,W02,8,7920
9/13/2025,P014,W01,9,7497
9/15/2025,P052,W07,7,16611
11/21/2025,P012,W08,1,4268
1/9/2025,P049,W08,12,5676
10/12/2025,P032,W02,5,6835
12/28/2025,P054,W02,2,4608
12/1/2025,P058,W02,3,16098
8/27/2025,P093,W01,12,47928
8/18/2025,P060,W06,4,2212
9/16/2025,P060,W07,6,38736
10/12/2025,P026,W03,13,85384
2/10/2025,P058,W04,10,38490
1/18/2025,P013,W05,15,49650
5/26/2025,P095,W03,3,7242
11/7/2025,P100,W09,20,108040
8/28/2025,P050,W04,18,81036
11/30/2025,P002,W06,14,34874
4/25/2025,P042,W05,20,139980
10/13/2025,P099,W06,19,104006
12/6/2025,P033,W05,2,2132
2/21/2025,P010,W06,12,30084
6/25/2025,P060,W06,5,22310
12/27/2025,P027,W05,1,5214
4/27/2025,P047,W02,16,102752
4/4/2025,P020,W02,8,26952
1/14/2025,P020,W04,1,6457
10/25/2025,P044,W03,19,71079
12/28/2025,P058,W10,14,60410
4/23/2025,P091,W10,14,9940
2/14/2025,P096,W10,17,86037
11/15/2025,P008,W01,18,56358
7/24/2025,P075,W02,3,8595
4/10/2025,P096,W02,3,4137
10/9/2025,P089,W06,1,3062
12/17/2025,P091,W05,20,94500
3/14/2025,P098,W01,9,22329
11/15/2025,P060,W08,8,8888
2/26/2025,P052,W02,18,33372
6/26/2025,P073,W08,6,24978
8/12/2025,P082,W07,6,12402
12/15/2025,P085,W07,6,2130
9/7/2025,P048,W10,5,2705
8/20/2025,P077,W02,15,26550
11/17/2025,P012,W02,7,39578
2/4/2025,P086,W09,4,12732
3/27/2025,P084,W02,16,74736
7/17/2025,P058,W03,20,109340
11/29/2025,P004,W07,16,58336
7/14/2025,P062,W03,19,13243
8/30/2025,P031,W04,17,76959
12/14/2025,P092,W03,9,33471
4/13/2025,P095,W03,8,31440
10/30/2025,P061,W06,6,10614
9/18/2025,P027,W10,18,47844
12/22/2025,P007,W03,14,9506
9/30/2025,P055,W08,14,95242
8/23/2025,P007,W06,13,90051
9/14/2025,P068,W10,13,67873
2/22/2025,P092,W03,2,10600
1/7/2025,P090,W03,14,50330
11/30/2025,P034,W04,9,54990
4/29/2025,P086,W06,1,6412
7/12/2025,P034,W08,17,34408
1/19/2025,P023,W04,7,1134
3/30/2025,P076,W06,16,6592
8/26/2025,P098,W03,16,101600
5/9/2025,P073,W02,16,30768
10/28/2025,P042,W04,15,12270
8/28/2025,P089,W08,12,47904
4/9/2025,P098,W05,11,71907
9/25/2025,P045,W06,20,131740
10/8/2025,P086,W09,14,12922
5/18/2025,P090,W10,14,40236
10/25/2025,P093,W03,12,27048
8/29/2025,P091,W10,3,7056
3/21/2025,P049,W03,8,40632
5/26/2025,P079,W04,19,29146
7/31/2025,P037,W03,1,6477
6/8/2025,P065,W09,11,19569
8/22/2025,P086,W10,20,42220
9/15/2025,P053,W04,8,22624
3/6/2025,P033,W01,7,27622
1/22/2025,P060,W04,17,27931
3/20/2025,P096,W06,17,60112
6/8/2025,P073,W10,20,41760
2/8/2025,P005,W07,4,19928
6/9/2025,P022,W01,2,10012
11/3/2025,P087,W09,13,9321
9/28/2025,P017,W07,16,22064
6/21/2025,P015,W07,7,26600
4/21/2025,P001,W03,19,77805
9/12/2025,P080,W04,9,2394
10/17/2025,P081,W02,3,1113
11/25/2025,P010,W05,2,7292
10/12/2025,P024,W05,10,5230
6/28/2025,P007,W07,12,76236
11/9/2025,P086,W03,10,35870
5/13/2025,P047,W04,10,3180
3/28/2025,P081,W05,20,106340
4/16/2025,P024,W05,10,41640
5/11/2025,P061,W09,19,53903
6/14/2025,P009,W10,11,63635
11/30/2025,P035,W01,8,38288
7/24/2025,P013,W06,16,35872
7/13/2025,P056,W02,17,101541
7/12/2025,P075,W03,17,77809
12/14/2025,P067,W04,9,37719
1/11/2025,P020,W04,17,52037
5/30/2025,P077,W07,13,23153
3/12/2025,P053,W03,13,64623
2/26/2025,P070,W05,18,112302
9/13/2025,P055,W10,13,8294
4/16/2025,P059,W07,19,20140
10/11/2025,P059,W10,5,28565
7/11/2025,P039,W09,16,20496
6/3/2025,P088,W03,14,43414
2/25/2025,P023,W10,20,91000
1/25/2025,P040,W03,12,33384
5/19/2025,P093,W07,19,97261
10/2/2025,P002,W01,12,66576
8/27/2025,P059,W08,17,67303
5/8/2025,P049,W02,5,14770
5/15/2025,P021,W04,12,66840
9/14/2025,P006,W06,18,41148
2/24/2025,P029,W04,4,20592
1/28/2025,P083,W05,10,7750
5/3/2025,P063,W02,12,41412
11/1/2025,P068,W09,20,31860
10/31/2025,P016,W09,4,19176
9/27/2025,P075,W04,14,52472
7/17/2025,P066,W04,6,18828
4/26/2025,P048,W07,13,7553
12/31/2025,P048,W01,17,35479
3/18/2025,P016,W03,3,10287
12/24/2025,P070,W10,1,3133
1/18/2025,P050,W09,13,8593
4/17/2025,P076,W09,14,8666
12/22/2025,P098,W04,11,30360
3/23/2025,P017,W09,17,66215
5/2/2025,P018,W06,2,3074
11/28/2025,P067,W05,1,2704
10/4/2025,P044,W02,11,28248
4/25/2025,P082,W08,17,50796
4/15/2025,P069,W07,18,8298
6/7/2025,P099,W08,8,19968
5/29/2025,P073,W10,7,33271
7/27/2025,P019,W03,17,109769
12/3/2025,P043,W03,17,68272
5/2/2025,P038,W08,5,13675
4/13/2025,P036,W07,4,4872
6/5/2025,P008,W04,4,24288
8/18/2025,P096,W03,20,80280
11/15/2025,P040,W09,11,5445
1/23/2025,P041,W07,4,27808
7/23/2025,P023,W05,12,47304
5/16/2025,P001,W03,1,6453
1/8/2025,P094,W04,14,11858
3/9/2025,P079,W06,11,60214
6/10/2025,P060,W07,10,1640
6/14/2025,P083,W03,8,49576
1/12/2025,P076,W07,2,3410
12/5/2025,P063,W03,20,43320
10/7/2025,P017,W04,12,59040
2/27/2025,P031,W04,2,9670
8/2/2025,P070,W01,15,46365
7/4/2025,P060,W09,10,69190
4/3/2025,P076,W09,11,56793
12/16/2025,P082,W06,8,38920
10/3/2025,P074,W06,12,34728
6/25/2025,P094,W06,9,56772
9/25/2025,P024,W05,9,4455
2/1/2025,P074,W06,1,2987
11/27/2025,P058,W07,16,48880
4/16/2025,P048,W01,19,50464
3/25/2025,P092,W06,9,39942
1/31/2025,P060,W03,6,9234
3/22/2025,P058,W07,6,41664
12/13/2025,P008,W03,10,47830
4/29/2025,P027,W10,13,74568
7/6/2025,P093,W02,2,7824
11/8/2025,P090,W01,7,17206
7/17/2025,P060,W10,10,42680
3/5/2025,P089,W10,14,31570
5/28/2025,P065,W02,19,91314
5/21/2025,P042,W02,18,91368
10/1/2025,P025,W06,14,4620
12/3/2025,P084,W01,7,1911
10/13/2025,P008,W07,7,15778
12/16/2025,P034,W02,12,35700
5/9/2025,P017,W05,9,54117
2/8/2025,P036,W08,10,42790
3/20/2025,P073,W08,1,5995
8/20/2025,P010,W02,6,3996
12/27/2025,P017,W08,8,19864
5/18/2025,P041,W07,9,22194
9/17/2025,P060,W06,15,33570
11/26/2025,P071,W03,4,22884
10/7/2025,P046,W09,12,25116
2/14/2025,P085,W02,1,6653
2/3/2025,P061,W07,7,33600
12/16/2025,P022,W07,4,936
1/27/2025,P084,W08,1,3926
10/6/2025,P027,W06,19,7448
11/24/2025,P058,W02,20,26220
11/20/2025,P062,W06,8,34392
5/22/2025,P005,W02,2,4126
4/24/2025,P098,W09,2,7450
2/9/2025,P048,W02,7,44912
7/4/2025,P073,W04,10,69340
3/22/2025,P025,W04,15,33885
9/26/2025,P100,W06,15,9615
10/19/2025,P002,W09,19,123424
5/16/2025,P045,W02,16,100448
3/29/2025,P030,W08,6,8292
10/4/2025,P022,W02,16,98608
5/8/2025,P048,W10,14,94584
12/5/2025,P052,W07,13,59254
3/24/2025,P007,W02,17,105485
11/19/2025,P045,W04,14,28140
7/15/2025,P033,W02,8,15192
3/9/2025,P062,W07,12,64236
2/17/2025,P044,W02,17,85255
9/23/2025,P052,W09,2,4366
7/28/2025,P007,W01,20,61980
5/30/2025,P037,W05,9,46692
3/22/2025,P085,W08,10,60800
12/12/2025,P012,W07,7,31969
5/2/2025,P014,W03,10,42350
3/9/2025,P014,W08,19,51490
8/2/2025,P026,W10,7,34573
6/2/2025,P072,W01,3,19596
11/21/2025,P005,W05,17,54740
10/6/2025,P016,W01,17,94350
8/22/2025,P085,W10,20,54980
2/22/2025,P100,W05,4,14392
4/9/2025,P080,W03,18,70866
3/4/2025,P054,W02,3,9357
4/27/2025,P020,W04,13,34216
5/23/2025,P099,W04,5,6910
10/9/2025,P038,W04,18,81792
6/6/2025,P071,W08,8,30616
10/13/2025,P028,W07,15,99300
2/22/2025,P091,W08,15,67455
7/5/2025,P050,W09,19,11685
3/4/2025,P042,W08,10,49180
1/4/2025,P065,W08,20,12520
5/18/2025,P051,W08,14,72800
2/14/2025,P091,W01,8,10592
4/26/2025,P062,W10,15,26790
4/23/2025,P034,W01,19,88141
11/23/2025,P094,W08,19,129998
6/29/2025,P048,W05,13,3276
4/24/2025,P091,W09,9,6273
3/30/2025,P015,W10,15,74700
2/7/2025,P075,W03,15,8415
2/14/2025,P100,W10,7,35805
8/24/2025,P047,W09,10,20990
9/19/2025,P091,W08,3,17379
12/7/2025,P061,W04,6,16452
9/10/2025,P011,W01,2,12682
8/15/2025,P098,W04,11,19162
1/2/2025,P052,W05,16,29424
7/31/2025,P026,W08,9,20754
5/8/2025,P068,W08,16,75360
11/29/2025,P091,W07,13,30797
7/13/2025,P001,W06,8,38224
12/12/2025,P032,W06,6,1824
5/13/2025,P071,W03,11,32296
11/23/2025,P041,W04,11,65978
11/6/2025,P081,W01,12,49080
5/21/2025,P053,W10,15,55380
7/28/2025,P066,W04,1,5781
7/28/2025,P039,W08,18,81000
1/19/2025,P064,W04,13,15288
6/5/2025,P006,W09,11,72523
7/19/2025,P011,W08,4,7964
11/16/2025,P054,W03,2,5778
1/29/2025,P013,W09,20,66240
5/30/2025,P062,W02,17,63699
9/30/2025,P054,W02,7,11200
6/16/2025,P081,W10,15,46020
12/10/2025,P086,W06,6,34014
3/17/2025,P033,W09,14,75824
12/8/2025,P013,W01,7,45878
11/9/2025,P016,W05,5,15775
12/3/2025,P059,W08,9,6732
11/21/2025,P001,W10,20,35260
6/6/2025,P025,W06,8,12072
8/5/2025,P085,W09,14,71428
5/27/2025,P022,W02,16,104032
8/25/2025,P027,W07,11,49973
4/2/2025,P005,W06,6,3594
1/29/2025,P014,W03,13,48386
2/10/2025,P043,W06,9,21654
11/18/2025,P034,W04,3,6270
5/20/2025,P054,W03,10,29510
4/23/2025,P032,W05,17,16286
11/2/2025,P052,W02,9,26955
6/1/2025,P040,W10,11,74646
3/16/2025,P059,W01,13,41795
9/23/2025,P063,W08,8,16160
11/1/2025,P077,W10,11,2475
1/19/2025,P084,W10,18,62388
11/7/2025,P057,W04,4,11236
1/12/2025,P027,W01,4,23500
6/16/2025,P034,W10,3,16176
10/2/2025,P090,W08,5,19700
3/21/2025,P088,W07,5,14360
6/3/2025,P092,W04,1,1116
7/3/2025,P006,W04,12,80292
2/20/2025,P047,W06,3,11724
11/24/2025,P053,W02,10,58420
4/26/2025,P010,W06,14,41762
10/19/2025,P073,W07,4,7948
10/22/2025,P033,W09,1,3295
3/28/2025,P027,W01,17,43724
7/24/2025,P069,W09,7,38129
12/2/2025,P081,W03,10,21070
2/22/2025,P005,W05,19,11134
1/7/2025,P059,W07,13,52871
11/27/2025,P064,W07,15,89985
1/23/2025,P088,W07,15,32415
4/4/2025,P073,W05,3,7566
5/25/2025,P096,W02,16,5472
9/5/2025,P022,W03,7,30807
10/30/2025,P036,W10,9,30060
2/3/2025,P099,W01,15,102105
3/17/2025,P066,W04,4,17220
2/9/2025,P092,W01,20,128460
7/30/2025,P096,W09,10,17420
7/9/2025,P019,W10,3,6876
9/3/2025,P028,W08,5,27945
6/26/2025,P077,W02,2,8422
9/23/2025,P061,W10,11,70213
3/30/2025,P047,W06,15,77850
1/7/2025,P097,W01,2,11312
4/5/2025,P008,W01,15,13815
12/20/2025,P012,W05,1,4227
1/22/2025,P062,W09,19,34466
10/27/2025,P039,W05,19,77349
2/9/2025,P075,W04,17,109208
8/5/2025,P094,W07,9,58392
12/26/2025,P050,W02,19,5814
5/25/2025,P093,W05,20,115620
2/9/2025,P032,W09,10,57080
4/5/2025,P029,W04,12,9684
12/2/2025,P050,W03,18,52002
4/15/2025,P082,W05,17,92310
6/13/2025,P063,W09,6,25476
9/22/2025,P023,W06,13,5616
12/11/2025,P017,W06,16,39904
10/5/2025,P056,W06,6,11220
10/6/2025,P017,W10,15,99165
2/2/2025,P038,W05,7,42630
2/9/2025,P057,W06,11,75163
8/6/2025,P010,W08,1,6483
12/15/2025,P021,W08,6,17664
8/12/2025,P053,W08,16,108128
6/27/2025,P046,W02,6,29856
7/22/2025,P073,W07,2,9140
9/28/2025,P062,W08,12,19728
12/10/2025,P010,W10,2,2902
3/20/2025,P022,W06,10,51070
12/31/2025,P058,W10,18,51066
10/7/2025,P089,W01,13,16367
10/1/2025,P095,W03,19,94316
5/29/2025,P096,W04,20,64880
10/23/2025,P049,W03,3,16716
5/26/2025,P062,W04,9,52614
7/6/2025,P050,W02,20,11380
5/11/2025,P070,W10,11,60170
12/3/2025,P018,W02,2,13272
12/16/2025,P023,W06,7,32522
9/12/2025,P065,W08,13,81679
6/8/2025,P017,W10,10,49250
12/7/2025,P035,W04,2,4482
9/25/2025,P008,W05,5,3730
5/3/2025,P085,W04,10,5260
7/2/2025,P023,W10,15,98475
5/29/2025,P090,W10,5,17590
9/6/2025,P043,W05,8,46616
6/13/2025,P077,W03,8,11376
10/24/2025,P064,W08,19,95969
7/11/2025,P021,W02,7,12824
1/16/2025,P017,W10,2,7402
3/18/2025,P047,W02,7,3185
10/3/2025,P066,W05,20,86940
4/10/2025,P013,W10,6,14814
6/24/2025,P001,W05,16,96080
7/21/2025,P092,W10,17,24582
6/21/2025,P082,W03,18,41850
5/9/2025,P067,W03,7,47551
11/10/2025,P023,W04,3,20655
10/5/2025,P051,W10,7,14280
1/23/2025,P072,W02,16,62112
12/11/2025,P064,W10,12,11724
10/23/2025,P015,W04,17,69054
10/9/2025,P055,W07,4,26668
2/3/2025,P069,W07,14,14056
4/9/2025,P088,W01,13,90220
2/24/2025,P072,W07,16,45216
12/10/2025,P044,W10,1,3889
6/4/2025,P080,W06,2,12056
5/30/2025,P004,W01,11,63294
6/9/2025,P030,W08,13,44629
2/17/2025,P030,W02,13,9087
10/25/2025,P074,W03,11,33528
11/9/2025,P041,W05,10,55490
5/1/2025,P039,W01,6,1818
8/6/2025,P082,W02,20,78100
5/31/2025,P036,W02,18,70308
9/2/2025,P031,W10,10,32330
3/29/2025,P018,W01,1,4110
9/29/2025,P030,W05,13,3393
6/5/2025,P050,W03,7,43197
7/25/2025,P016,W05,3,8868
10/9/2025,P036,W07,18,70092
12/24/2025,P078,W10,18,109296
7/1/2025,P075,W02,15,5190
1/10/2025,P096,W01,14,90580
9/13/2025,P008,W09,15,16875
4/14/2025,P076,W03,16,51552
7/7/2025,P079,W08,10,48210
9/17/2025,P028,W04,9,24489
10/27/2025,P026,W06,18,15426
11/8/2025,P016,W08,14,73976
1/17/2025,P099,W08,1,5800
4/10/2025,P057,W03,18,23832
10/23/2025,P061,W03,4,7192
8/6/2025,P005,W01,5,19380
2/5/2025,P079,W05,7,9926
3/27/2025,P017,W04,5,28940
4/12/2025,P087,W06,17,89403
4/10/2025,P065,W07,19,125324
10/7/2025,P052,W10,5,24590
1/15/2025,P064,W01,9,22608
7/23/2025,P072,W01,3,7422
10/26/2025,P009,W04,8,22856
11/17/2025,P073,W09,17,82943
10/14/2025,P013,W03,3,16071
11/23/2025,P068,W07,15,104745
6/10/2025,P059,W09,17,19805
7/5/2025,P076,W05,11,65384
5/26/2025,P053,W10,18,39996
11/3/2025,P083,W07,12,56352
1/5/2025,P086,W02,5,9315
1/18/2025,P068,W10,2,9350
2/9/2025,P062,W03,16,5600
9/2/2025,P031,W02,9,4230
9/29/2025,P052,W02,20,13180
7/23/2025,P035,W09,13,26702
12/2/2025,P071,W09,9,2781
7/10/2025,P037,W05,15,16980
4/23/2025,P094,W08,13,30758
9/27/2025,P080,W10,13,68497
12/19/2025,P041,W10,15,5700
11/8/2025,P049,W03,17,117657
1/22/2025,P061,W01,13,74373
11/27/2025,P060,W07,12,62220
12/18/2025,P033,W03,13,14573
2/4/2025,P050,W03,11,45793
3/17/2025,P007,W01,2,8462
12/15/2025,P035,W03,14,92568
12/31/2025,P092,W03,18,59976
7/6/2025,P095,W10,6,37416
6/2/2025,P007,W06,2,4684
6/2/2025,P011,W03,14,70070
1/22/2025,P046,W05,4,17064
9/8/2025,P027,W10,10,69770
8/22/2025,P049,W07,1,1015
7/1/2025,P088,W05,11,18777
4/30/2025,P055,W10,16,35152
1/12/2025,P012,W04,18,77292
12/9/2025,P096,W04,16,40560
2/7/2025,P068,W03,2,9798
9/6/2025,P008,W04,6,27900
1/1/2025,P072,W05,2,7960
4/20/2025,P013,W07,15,45405
9/19/2025,P052,W01,13,14573
7/26/2025,P088,W07,8,3768
3/6/2025,P005,W08,3,19398
9/29/2025,P008,W05,5,21570
11/17/2025,P092,W07,1,6077
5/23/2025,P028,W01,7,17262
3/10/2025,P037,W06,10,54240
11/30/2025,P087,W02,4,17520
5/17/2025,P008,W03,2,3476
9/5/2025,P002,W01,13,71708
12/13/2025,P058,W09,5,24850
5/25/2025,P012,W08,11,29832
3/8/2025,P012,W05,18,94752
4/14/2025,P049,W05,9,51669
1/7/2025,P072,W08,14,60690
12/3/2025,P037,W05,9,33003
8/29/2025,P042,W09,16,5744
10/25/2025,P070,W01,2,13488
9/15/2025,P074,W07,14,72030
7/17/2025,P049,W07,16,107760
1/2/2025,P064,W04,5,24565
10/28/2025,P061,W02,15,66330
11/19/2025,P021,W09,11,51942
12/28/2025,P015,W04,11,45023
5/7/2025,P085,W03,5,20285
11/14/2025,P021,W07,4,10104
2/5/2025,P010,W08,3,19479
6/21/2025,P068,W05,8,23864
10/9/2025,P100,W02,6,33318
6/3/2025,P097,W02,20,115680
2/3/2025,P100,W01,2,5036
5/15/2025,P044,W02,6,9432
6/15/2025,P004,W07,15,87360
12/12/2025,P054,W04,12,59784
3/26/2025,P008,W04,1,192
9/20/2025,P011,W02,11,61996
9/7/2025,P092,W08,18,81810
4/10/2025,P095,W09,17,117215
5/24/2025,P095,W04,7,9051
7/22/2025,P048,W04,18,16578
12/12/2025,P022,W05,13,22672
9/4/2025,P095,W03,20,90680
10/10/2025,P088,W06,15,62580
12/24/2025,P055,W07,17,43996
9/20/2025,P042,W02,11,16236
8/29/2025,P051,W03,19,83068
10/22/2025,P019,W09,8,20728
10/21/2025,P084,W07,14,52220
12/5/2025,P026,W03,8,11832
9/13/2025,P078,W03,2,1030
4/21/2025,P097,W01,11,67441
3/28/2025,P006,W03,12,48360
4/12/2025,P058,W06,19,36784
6/4/2025,P085,W01,18,112914
11/22/2025,P030,W09,5,28650
12/25/2025,P026,W10,17,118660
4/23/2025,P024,W07,13,44915
1/17/2025,P059,W07,4,26700
7/19/2025,P060,W03,9,46350
9/24/2025,P073,W02,13,89635
8/2/2025,P047,W02,14,9212
10/29/2025,P004,W01,15,50565
10/2/2025,P049,W05,12,3084
1/26/2025,P088,W10,9,16290
2/8/2025,P034,W06,4,21880
4/14/2025,P030,W04,19,67298
12/22/2025,P078,W02,19,5092
4/15/2025,P048,W08,18,12798
12/30/2025,P080,W03,18,30132
1/21/2025,P080,W06,15,84105
2/23/2025,P039,W07,16,75328
9/20/2025,P075,W01,8,41008
11/25/2025,P077,W02,7,48580
9/4/2025,P065,W06,14,27104
12/3/2025,P014,W01,19,111834
2/14/2025,P039,W09,3,4722
6/6/2025,P009,W05,18,7452
4/8/2025,P010,W03,20,66780
12/31/2025,P014,W02,15,32115
3/4/2025,P016,W06,16,26368
10/4/2025,P056,W02,1,1163
3/20/2025,P081,W09,18,123030
7/7/2025,P098,W02,20,93880
12/29/2025,P033,W10,4,12532
3/9/2025,P078,W09,3,6252
12/15/2025,P031,W02,1,295
8/16/2025,P051,W03,9,21429
2/17/2025,P007,W03,5,17450
10/27/2025,P088,W02,2,12110
1/24/2025,P086,W06,20,114100
11/23/2025,P089,W06,12,18948
1/3/2025,P010,W03,19,15504
3/24/2025,P070,W08,4,26956
12/8/2025,P082,W02,7,37079
11/14/2025,P079,W08,11,53944
4/28/2025,P013,W01,13,5772
6/13/2025,P048,W04,14,32410
4/3/2025,P033,W05,2,11550
9/18/2025,P027,W10,2,12880
11/1/2025,P039,W04,16,102416
2/26/2025,P094,W08,16,74624
1/18/2025,P094,W06,18,67806
3/30/2025,P049,W07,5,34425
5/31/2025,P052,W10,7,33579
12/20/2025,P058,W04,8,40840
3/16/2025,P058,W08,4,11816
2/27/2025,P055,W08,2,12898
8/28/2025,P056,W06,6,9492
5/1/2025,P031,W03,3,17502
12/8/2025,P005,W07,17,104210
12/8/2025,P022,W01,6,2010
10/3/2025,P002,W07,14,37632
5/23/2025,P100,W06,14,85736
3/14/2025,P057,W01,4,7604
8/17/2025,P025,W10,15,55170
4/1/2025,P050,W10,17,114410
1/13/2025,P098,W01,7,46970
11/10/2025,P030,W09,6,27294
10/6/2025,P075,W09,6,18348
5/21/2025,P099,W09,1,4412
6/26/2025,P066,W06,18,71406
12/25/2025,P045,W02,15,13965
6/17/2025,P027,W03,11,27654
2/12/2025,P018,W07,5,2050
3/2/2025,P014,W09,20,6000
6/18/2025,P012,W02,20,90620
10/1/2025,P067,W09,14,48076
10/31/2025,P046,W10,20,102560
6/30/2025,P019,W08,8,36080
8/5/2025,P024,W01,14,55678
3/26/2025,P045,W01,9,12168
8/8/2025,P078,W09,4,11360
3/13/2025,P082,W03,11,25630
1/7/2025,P030,W03,13,57941
6/7/2025,P021,W02,9,39312
2/16/2025,P044,W03,10,15320
12/15/2025,P012,W04,5,8265
4/2/2025,P094,W10,5,5175
2/23/2025,P071,W10,4,16552
7/23/2025,P082,W01,16,93056
7/14/2025,P030,W10,2,1994
4/28/2025,P034,W08,19,122949
4/2/2025,P034,W04,8,45264
6/3/2025,P049,W08,15,92145
12/19/2025,P088,W06,9,34803
4/13/2025,P022,W10,3,1395
2/17/2025,P038,W09,18,95688
1/22/2025,P047,W03,4,28000
12/27/2025,P021,W02,15,3735
2/15/2025,P015,W07,2,12722
12/15/2025,P079,W04,10,21260
7/17/2025,P081,W05,17,55335
2/9/2025,P041,W10,4,22620
3/9/2025,P097,W02,18,58140
3/23/2025,P012,W08,9,56817
6/28/2025,P027,W09,16,64544
4/10/2025,P093,W07,3,10353
6/22/2025,P096,W03,13,36933
3/26/2025,P066,W10,12,29532
7/12/2025,P020,W01,9,46440
2/5/2025,P013,W09,5,16625
1/15/2025,P014,W09,13,75660
6/2/2025,P055,W03,10,47180
3/26/2025,P004,W01,20,99640
9/4/2025,P013,W05,10,66740
5/2/2025,P071,W07,2,9524
2/24/2025,P081,W03,9,60606
2/23/2025,P087,W06,3,4119
9/7/2025,P062,W02,15,63735
9/11/2025,P034,W03,6,11580
6/19/2025,P077,W07,1,4419
5/15/2025,P087,W08,4,8348
12/11/2025,P094,W09,14,32858
1/28/2025,P064,W01,13,83720
